year,name,firstname,lastname,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,college,pick,pickround,picktotal,wonderlic,nflgrade,,
2014,Teddy Bridgewater,Teddy,Bridgewater,QB,6,2,74,214,0,0,0,0,0,4.2,7.17,30,113,0,1,Louisville,0,32,32,0,6.3,,
2014,Justin Britt,Justin,Britt,OT,6,6,78,325,0,0,5.19,0,0,4.69,8.14,27.5,100,23,2,Missouri,0,32,64,0,5.2,,
2014,Jason Bromley,Jason,Bromley,DT,6,3,75,306,0,0,5.06,0,0,0,7.92,33.5,106,26,0,Syracuse,0,0,0,0,5.2,,
2014,Terrence Brooks,Terrence,Brooks,FS,5,11,71,198,0,0,4.42,0,0,0,7.35,38,119,10,3,Florida St.,0,15,79,0,5.3,,
2014,Corey Brown,Corey,Brown,WR,5,11,71,178,0,0,4.51,0,0,4.22,7.16,33,116,0,0,Ohio St.,0,0,0,0,4.9,,
2014,John Brown,John,Brown,WR,5,10,70,179,0,0,4.34,0,0,4.12,6.91,36.5,119,0,3,Pittsburg St. (KS),0,27,91,0,5,,
2014,Jonathan Brown,Jonathan,Brown,OLB,6,0,72,238,0,0,5.03,0,0,4.56,7.77,31,108,16,0,Illinois,0,0,0,0,5.2,,
2014,Preston Brown,Preston,Brown,ILB,6,1,73,251,0,0,4.86,0,0,4.26,6.98,33,116,23,3,Louisville,0,9,73,0,5.4,,
2014,Martavis Bryant,Martavis,Bryant,WR,6,4,76,211,0,0,4.42,0,0,4.15,7.18,39,124,16,4,Clemson,0,22,118,0,5.3,,
2014,Deone Bucannon,Deone,Bucannon,SS,6,1,73,211,0,0,4.49,0,0,4.26,6.96,36.5,125,19,1,Washington St.,0,27,27,0,5.3,,
2014,Max Bullough,Max,Bullough,ILB,6,3,75,249,0,0,4.78,0,0,4.3,7.22,31,112,30,0,Michigan St.,0,0,0,0,5.2,,
2014,Isaiah Burse,Isaiah,Burse,WR,5,10,70,188,0,0,4.58,0,0,3.94,6.74,31,115,16,0,Fresno St.,0,0,0,0,5.2,,
2014,Trey Burton,Trey,Burton,TE,6,2,74,224,0,0,4.62,0,0,4.32,7.14,30,112,0,0,Florida,0,0,0,0,5.2,,
2014,Mike Campanaro,Mike,Campanaro,WR,5,9,69,192,0,0,4.46,0,0,4.01,6.77,39,122,20,7,Wake Forest,0,26,218,0,5.1,,
2014,Ka'Deem Carey,Ka'Deem,Carey,RB,5,9,69,207,0,0,4.7,0,0,4.38,7.08,32.5,115,19,4,Arizona,0,21,117,0,5.8,,
2014,Derek Carr,Derek,Carr,QB,6,2,74,214,0,0,4.69,0,0,4.2,0,34.5,110,0,2,Fresno St.,0,4,36,0,5.8,,
2014,Ryan Carrethers,Ryan,Carrethers,NT,6,1,73,337,0,0,5.47,0,0,0,7.89,26,88,32,6,Arkansas State,0,5,165,0,5.2,,
2014,Travis Carrie,Travis,Carrie,CB,6,0,72,206,0,0,0,0,0,0,0,0,0,17,7,Ohio,0,27,219,0,5.4,,
2014,Steven Clark,Steven,Clark,P,6,5,77,231,0,0,0,0,0,0,0,0,0,0,0,Auburn,0,0,0,0,4.8,,
2014,Will Clarke,Will,Clarke,DE,6,6,78,271,0,0,4.77,0,0,0,7.26,32,112,22,3,West Virginia,0,24,88,0,5,,
2014,Ha Ha Clinton-Dix,Ha Ha,Clinton-Dix,FS,6,1,73,208,0,0,4.58,0,0,4.16,7.16,33,119,11,1,Alabama,0,21,21,0,6.1,,
2014,Jadeveon Clowney,Jadeveon,Clowney,DE,6,5,77,266,0,0,4.53,0,0,0,7.27,37.5,124,21,1,South Carolina,0,1,1,0,7.5,,
2014,Ross Cockrell,Ross,Cockrell,CB,6,0,72,191,0,0,4.56,0,0,4.32,7.28,36.5,122,10,4,Duke,0,13,109,0,5.4,,
2014,Brandon Coleman,Brandon,Coleman,WR,6,6,78,225,0,0,4.56,0,0,4.51,7.33,32.5,0,21,0,Rutgers,0,0,0,0,5.4,,
2014,Deandre Coleman,Deandre,Coleman,DT,6,5,77,314,0,0,0,0,0,0,0,0,0,24,0,California,0,0,0,0,5.4,,
2014,Kain Colter,Kain,Colter,WR,5,10,70,198,0,0,0,0,0,0,0,0,0,0,0,Northwestern,0,0,0,0,5.3,,
2014,Aaron Colvin,Aaron,Colvin,CB,5,11,71,177,0,0,0,0,0,0,0,0,0,0,4,Oklahoma,0,18,114,0,5.3,,
2014,Brandin Cooks,Brandin,Cooks,WR,5,10,70,189,0,0,4.33,0,0,3.81,6.76,36,120,16,1,Oregon St.,0,20,20,0,5.8,,
2014,Damian Copeland,Damian,Copeland,WR,5,11,71,184,0,0,4.5,0,0,3.9,6.53,40,120,12,0,Louisville,0,0,0,0,4.8,,
2014,J.C. Copeland,J.C.,Copeland,FB,5,11,71,271,0,0,4.95,0,0,4.58,7.68,28.5,111,23,0,LSU,0,0,0,0,5.1,,
2014,Tim Cornett,Tim,Cornett,RB,6,0,72,209,0,0,4.48,0,0,4.26,7.01,34.5,125,0,0,UNLV,0,0,0,0,5,,
2014,Scott Crichton,Scott,Crichton,DE,6,3,75,273,0,0,4.84,0,0,0,7.19,31.5,108,24,3,Oregon St.,0,8,72,0,5.4,,
2014,Isaiah Crowell,Isaiah,Crowell,RB,5,11,71,224,0,0,4.57,0,0,0,0,38,117,23,0,Alabama St.,0,0,0,0,5,,
2014,Chris Davis,Chris,Davis,CB,5,10,70,202,0,0,0,0,0,0,0,0,0,15,0,Auburn,0,0,0,0,5.2,,
2014,Mike Davis,Mike,Davis,WR,6,0,72,197,0,0,0,0,0,0,0,0,0,10,0,Texas,0,0,0,0,5.2,,
2014,Anthony Denham,Anthony,Denham,TE,6,4,76,235,0,0,4.77,0,0,0,0,32.5,0,0,0,Utah,0,0,0,0,4.7,,
2014,Darqueze Dennard,Darqueze,Dennard,CB,5,11,71,199,0,0,4.51,0,0,0,0,0,0,15,1,Michigan St.,0,24,24,0,5.9,,
2014,Pierre Desir,Pierre,Desir,CB,6,1,73,198,0,0,4.59,0,0,4.3,6.86,35,133,11,4,Lindenwood,0,31,127,0,5.3,,
2014,Ahmad Dixon,Ahmad,Dixon,SS,6,0,72,212,0,0,4.64,0,0,4.5,7.55,32,111,14,8,Baylor,0,24,248,0,5.2,,
2014,Brandon Dixon,Brandon,Dixon,CB,5,11,71,203,0,0,4.41,0,0,4.27,7.15,32.5,117,17,7,Northwest Missouri St.,0,3,195,0,5.2,,
2014,Aaron Donald,Aaron,Donald,DT,6,1,73,285,0,0,4.68,0,0,0,7.11,32,116,35,1,Pittsburgh,0,13,13,0,5.4,,
2014,Jonathan Dowling,Jonathan,Dowling,SS,6,3,75,190,0,0,4.52,0,0,4.24,7.04,33.5,118,8,8,Western Kentucky,0,23,247,0,5.2,,
2014,Dakota Dozier,Dakota,Dozier,OT,6,4,76,313,0,0,5.42,0,0,4.89,8.14,24,101,23,5,Furman,0,9,137,0,5.4,,
2014,Joe Don Duncan,Joe Don,Duncan,TE,6,3,75,268,0,0,0,0,0,0,0,0,0,35,0,Dixie St.,0,0,0,0,5,,
2014,Kony Ealy,Kony,Ealy,DE,6,4,76,273,0,0,4.92,0,0,0,6.83,31,114,22,2,Missouri,0,28,60,0,5.8,,
2014,Dominique Easley,Dominique,Easley,DT,6,2,74,288,0,0,0,0,0,0,0,0,0,26,1,Florida,0,29,29,0,5.3,,
2014,Eric Ebron,Eric,Ebron,TE,6,4,76,250,0,0,4.6,0,0,0,0,32,120,24,1,North Carolina,0,10,10,0,6.4,,
2014,Kasim Edebali,Kasim,Edebali,DE,6,2,74,253,0,0,4.79,0,0,0,7.2,34.5,115,19,0,Boston College,0,0,0,0,5.1,,
2014,Kadeem Edwards,Kadeem,Edwards,OG,6,4,76,313,0,0,5.25,0,0,4.82,7.95,27,99,26,5,Tennessee St.,0,15,143,0,5,,
2014,Bruce Ellington,Bruce,Ellington,WR,5,9,69,197,0,0,4.45,0,0,3.95,6.69,39.5,120,15,4,South Carolina,0,10,106,0,5.4,,
2014,Justin Ellis,Justin,Ellis,DT,6,1,73,334,0,0,5.27,0,0,0,7.81,28,92,25,4,Louisiana Tech,0,11,107,0,4.8,,
2014,IK Enemkpali,IK,Enemkpali,DE,6,1,73,261,0,0,5.01,0,0,0,7.67,34,112,28,7,Louisiana Tech,0,18,210,0,5.1,,
2014,Quincy Enunwa,Quincy,Enunwa,WR,6,2,74,225,0,0,4.45,0,0,0,0,0,0,19,7,Nebraska,0,17,209,0,4.8,,
2014,Mike Evans,Mike,Evans,WR,6,5,77,231,0,0,4.53,0,0,4.26,7.08,37,0,12,1,Texas A&M,0,7,7,0,6.2,,
2014,Shaq Evans,Shaq,Evans,WR,6,1,73,213,0,0,4.51,0,0,4.21,7.07,34.5,122,13,4,UCLA,0,19,115,0,5.3,,
2014,Antone Exum,Antone,Exum,CB,6,0,72,213,0,0,4.59,0,0,4.13,7.05,35,117,17,6,Virginia Tech,0,22,182,0,5.4,,
2014,David Fales,David,Fales,QB,6,2,74,212,0,0,4.99,0,0,4.5,7.55,28,103,0,6,San Jose St.,0,23,183,0,5.2,,
2014,Matt Feiler,Matt,Feiler,OT,6,6,78,330,0,0,5.37,0,0,4.86,8.13,26.5,103,36,0,Bloomsburg,0,0,0,0,4.6,,
2014,Anthony Fera,Anthony,Fera,K,6,1,73,211,0,0,0,0,0,0,0,0,0,0,0,Texas,0,0,0,0,5,,
2014,Ego Ferguson,Ego,Ferguson,DT,6,3,75,315,0,0,0,0,0,0,0,0,0,24,2,LSU,0,19,51,0,5.5,,
2014,C.J. Fiedorowicz,C.J.,Fiedorowicz,TE,6,5,77,265,0,0,4.76,0,0,4.26,7.1,31.5,116,25,3,Iowa,0,1,65,0,5.5,,
2014,Timothy Flanders,Timothy,Flanders,RB,5,9,69,207,0,0,4.75,0,0,0,7.07,32,113,20,0,Sam Houston St.,0,0,0,0,4.8,,
2014,Cameron Fleming,Cameron,Fleming,OT,6,5,77,323,0,0,5.28,0,0,5,8.24,23.5,97,26,5,Stanford,0,12,140,0,5.2,,
2014,David Fluellen,David,Fluellen,RB,5,11,71,224,0,0,4.72,0,0,0,6.9,36.5,120,0,0,Toledo,0,0,0,0,5.1,,
2014,Dee Ford,Dee,Ford,DE,6,2,74,252,0,0,0,0,0,0,0,0,0,0,1,Auburn,0,23,23,0,5.4,,
2014,Khairi Fortt,Khairi,Fortt,ILB,6,2,74,248,0,0,4.7,0,0,0,0,36,120,30,4,California,0,30,126,0,5.2,,
2014,Bennie Fowler,Bennie,Fowler,WR,6,1,73,217,0,0,4.52,0,0,4.18,7.06,36,126,0,0,Michigan St.,0,0,0,0,5,,
2014,Austin Franklin,Austin,Franklin,WR,5,11,71,189,0,0,4.56,0,0,4.33,7.07,36,124,7,0,New Mexico St.,0,0,0,0,5.1,,
2014,Devonta Freeman,Devonta,Freeman,RB,5,8,68,206,0,0,4.58,0,0,4.26,7.11,31.5,118,0,4,Florida St.,0,7,103,0,5.6,,
2014,Kyle Fuller,Kyle,Fuller,CB,6,0,72,190,0,0,4.49,0,0,4.19,6.9,38.5,128,12,1,Virginia Tech,0,14,14,0,5.4,,
2014,Zach Fulton,Zach,Fulton,OG,6,5,77,316,0,0,5.16,0,0,5.16,7.87,24.5,98,25,7,Tennessee,0,1,193,0,5.3,,
2014,Tyler Gaffney,Tyler,Gaffney,RB,5,11,71,220,0,0,4.49,0,0,4.18,6.78,36.5,116,0,7,Stanford,0,12,204,0,5.1,,
2014,E.J. Gaines,E.J.,Gaines,CB,5,10,70,190,0,0,0,0,0,0,0,0,0,15,6,Missouri,0,28,188,0,5.3,,
2014,Phillip Gaines,Phillip,Gaines,CB,6,0,72,193,0,0,4.38,0,0,4.04,6.62,36.5,122,11,3,Rice,0,23,87,0,4.5,,
2014,Jeremy Gallon,Jeremy,Gallon,WR,5,7,67,185,0,0,4.49,0,0,0,0,0,0,15,8,Michigan,0,20,244,0,5,,
2014,Jimmy Garoppolo,Jimmy,Garoppolo,QB,6,2,74,226,0,0,4.97,0,0,4.26,7.04,30.5,110,0,2,Eastern Illinois,0,30,62,0,5.4,,
2014,James Gayle,James,Gayle,DE,6,4,76,259,0,0,4.7,0,0,0,7.19,37,122,26,0,Virginia Tech,0,0,0,0,5.3,,
2014,Jeremiah George,Jeremiah,George,ILB,5,11,71,234,0,0,4.91,0,0,0,0,33,116,28,5,Iowa St.,0,26,154,0,5.2,,
2014,Justin Gilbert,Justin,Gilbert,CB,6,0,72,202,0,0,4.37,0,0,0,6.92,35.5,126,20,1,Oklahoma St.,0,8,8,0,6.3,,
2014,Crockett Gillmore,Crockett,Gillmore,TE,6,6,78,260,0,0,4.89,0,0,4.44,7.42,33.5,120,0,4,Colorado St.,0,3,99,0,5,,
2014,Demetri Goodson,Demetri,Goodson,CB,5,11,71,194,0,0,4.52,0,0,4.34,6.8,37,123,11,7,Baylor,0,5,197,0,5,,
2014,Ryan Grant,Ryan,Grant,WR,6,0,72,199,0,0,4.64,0,0,4.11,6.68,35.5,119,8,5,Tulane,0,14,142,0,5.1,,
2014,Marion Grice,Marion,Grice,RB,6,0,72,208,0,0,0,0,0,0,0,0,0,0,7,Arizona State,0,9,201,0,5.2,,
2014,Xavier Grimble,Xavier,Grimble,TE,6,4,76,257,0,0,0,0,0,0,0,26.5,113,0,0,USC,0,0,0,0,5.2,,
2014,Ryan Groy,Ryan,Groy,OG,6,5,77,316,0,0,5.19,0,0,4.47,7.49,26.5,108,26,0,Wisconsin,0,0,0,0,5.2,,
2014,Ra'Shede Hageman,Ra'Shede,Hageman,DT,6,6,78,310,0,0,5.02,0,0,0,7.87,35.5,114,32,2,Minnesota,0,5,37,0,6.1,,
2014,Andre Hal,Andre,Hal,CB,5,10,70,188,0,0,4.5,0,0,4.27,7.14,35.5,119,15,7,Vanderbilt,0,24,216,0,5.2,,
2014,Jon Halapio,Jon,Halapio,OG,6,3,75,323,0,0,5.34,0,0,4.83,8.26,21.5,100,0,6,Florida,0,19,179,0,5,,
2014,Victor Hampton,Victor,Hampton,CB,5,9,69,197,0,0,4.69,0,0,4.2,7.01,33.5,118,20,0,South Carolina,0,0,0,0,5.3,,
2014,Jonotthan Harrison,Jonotthan,Harrison,C,6,3,75,304,0,0,5.15,0,0,4.86,7.97,27,113,27,0,Florida,0,0,0,0,5.2,,
2014,Taylor Hart,Taylor,Hart,DE,6,6,78,281,0,0,0,0,0,0,0,0,0,21,5,Oregon,0,13,141,0,5.3,,
2014,Matt Hazel,Matt,Hazel,WR,6,1,73,198,0,0,4.5,0,0,4.2,7.08,36.5,118,15,6,Coastal Carolina,0,30,190,0,5.2,,
2014,Marcus Heit,Marcus,Heit,LS,6,3,75,258,0,0,4.91,0,0,0,0,29,0,0,0,Kansas St.,0,0,0,0,5,,
2014,Seantrel Henderson,Seantrel,Henderson,OT,6,7,79,331,0,0,5.04,0,0,4.77,8.15,24,95,0,8,Miami,0,13,237,0,5.6,,
2014,Robert Herron,Robert,Herron,WR,5,9,69,193,0,0,4.48,0,0,4.27,6.84,35.5,125,18,6,Wyoming,0,25,185,0,5.2,,
2014,Ryan Hewitt,Ryan,Hewitt,FB,6,4,76,246,0,0,4.87,0,0,4.35,7.04,33,109,0,0,Stanford,0,0,0,0,5,,
2014,Jeremy Hill,Jeremy,Hill,RB,6,1,73,233,0,0,4.66,0,0,0,0,29,113,20,2,LSU,0,23,55,0,5.8,,
2014,Anthony Hitchens,Anthony,Hitchens,OLB,6,0,72,240,0,0,4.74,0,0,4.45,7.15,31.5,116,23,4,Iowa,0,23,119,0,5,,
2014,Zach Hocker,Zach,Hocker,K,6,0,72,189,0,0,0,0,0,0,0,0,0,0,8,Arkansas,0,4,228,0,4.5,,
2014,Cody Hoffman,Cody,Hoffman,WR,6,4,76,223,0,0,4.65,0,0,4.2,6.89,27.5,108,13,0,BYU,0,0,0,0,5.1,,
2014,Tom Hornsey,Tom,Hornsey,P,6,3,75,221,0,0,0,0,0,0,0,0,0,0,0,Memphis,0,0,0,0,5,,
2014,Adrian Hubbard,Adrian,Hubbard,OLB,6,6,78,257,0,0,4.69,0,0,0,0,38.5,117,0,0,Alabama,0,0,0,0,5.4,,
2014,Josh Huff,Josh,Huff,WR,5,11,71,206,0,0,4.51,0,0,0,0,35.5,116,14,3,Oregon,0,22,86,0,5.3,,
2014,Marqueston Huff,Marqueston,Huff,FS,5,11,71,196,0,0,4.49,0,0,4.19,7.26,35.5,118,15,4,Wyoming,0,26,122,0,5.7,,
2014,Allen Hurns,Allen,Hurns,WR,6,1,73,198,0,0,4.55,0,0,4.5,7.23,31,120,14,0,Miami,0,0,0,0,5.1,,
2014,James Hurst,James,Hurst,OT,6,5,77,296,0,0,0,0,0,0,0,0,0,0,0,North Carolina,0,0,0,0,5.4,,
2014,Carlos Hyde,Carlos,Hyde,RB,6,0,72,230,0,0,4.66,0,0,0,0,34.5,114,19,2,Ohio St.,0,25,57,0,6.2,,
2014,Kerry Hyder,Kerry,Hyder,DT,6,2,74,290,0,0,5.1,0,0,0,7.23,29.5,108,20,0,Texas Tech,0,0,0,0,4.9,,
2014,Gabe Ikard,Gabe,Ikard,C,6,4,76,304,0,0,5.13,0,0,4.37,7.3,26,103,22,0,Oklahoma,0,0,0,0,5.2,,
2014,Andrew Jackson,Andrew,Jackson,ILB,6,1,73,254,0,0,0,0,0,0,0,0,0,0,7,Western Kentucky,0,11,203,0,5.2,,
2014,Bennett Jackson,Bennett,Jackson,CB,6,0,72,195,0,0,4.51,0,0,4,6.75,38,128,13,6,Notre Dame,0,27,187,0,5.2,,
2014,Gabe Jackson,Gabe,Jackson,OG,6,3,75,336,0,0,5.51,0,0,4.78,8.25,29,108,30,3,Mississippi St.,0,17,81,0,6,,
2014,Nic Jacobs,Nic,Jacobs,TE,6,5,77,269,0,0,0,0,0,0,0,0,0,15,0,McNeese St.,0,0,0,0,5,,
2014,Ja'Wuan James,Ja'Wuan,James,OT,6,6,78,311,0,0,5.34,0,0,4.56,7.42,29,103,22,1,Tennessee,0,19,19,0,5.6,,
2014,Kendall James,Kendall,James,CB,5,10,70,180,0,0,4.44,0,0,4.19,6.81,39,0,9,6,Maine,0,24,184,0,5.3,,
2014,Jeff Janis,Jeff,Janis,WR,6,3,75,219,0,0,4.42,0,0,3.98,6.64,37.5,123,20,8,Saginaw Valley St.,0,12,236,0,5.3,,
2014,Stanley Jean-Baptiste,Stanley,Jean-Baptiste,CB,6,3,75,218,0,0,4.61,0,0,4.33,0,41.5,128,13,2,Nebraska,0,26,58,0,5.3,,
2014,Jackson Jeffcoat,Jackson,Jeffcoat,DE,6,3,75,247,0,0,4.63,0,0,0,6.97,36,123,18,0,Texas,0,0,0,0,5.2,,
2014,Marcel Jensen,Marcel,Jensen,TE,6,6,78,259,0,0,4.85,0,0,4.6,7.38,35,115,24,0,Fresno St.,0,0,0,0,5.3,,
2014,Timmy Jernigan,Timmy,Jernigan,NT,6,2,74,299,0,0,5.06,0,0,0,0,29.5,102,27,2,Florida St.,0,16,48,0,5.6,,
2014,Anthony Johnson,Anthony,Johnson,DT,6,2,74,308,0,0,5.24,0,0,0,7.93,24.5,102,20,0,LSU,0,0,0,0,5.6,,
2014,Dontae Johnson,Dontae,Johnson,CB,6,2,74,200,0,0,4.45,0,0,4.24,6.82,38.5,124,12,5,N.C. State,0,1,129,0,5.3,,
2014,Storm Johnson,Storm,Johnson,RB,6,0,72,209,0,0,4.6,0,0,0,0,35.5,118,16,7,Central Florida,0,30,222,0,5.3,,
2014,Wesley Johnson,Wesley,Johnson,OT,6,5,77,297,0,0,5.11,0,0,4.64,7.4,29,111,26,6,Vanderbilt,0,13,173,0,5.2,,
2014,Christian Jones,Christian,Jones,ILB,6,3,75,240,0,0,4.74,0,0,0,0,33.5,115,0,0,Florida St.,0,0,0,0,5.3,,
2014,DaQuan Jones,DaQuan,Jones,DT,6,4,76,322,0,0,5.35,0,0,0,7.73,27.5,101,25,4,Penn St.,0,16,112,0,5.6,,
2014,Howard Jones,Howard,Jones,DE,6,2,74,235,0,0,4.6,0,0,0,7.16,40.5,124,21,0,Shepherd,0,0,0,0,5.2,,
2014,T.J.  Jones,T.J. ,Jones,WR,6,0,72,188,0,0,4.48,0,0,4.27,6.82,33,119,0,6,Notre Dame,0,29,189,0,5.4,,
2014,Reggie Jordan,Reggie,Jordan,TE,6,3,75,240,0,0,4.77,0,0,4.3,7.22,30,116,24,0,Missouri Western,0,0,0,0,5.2,,
2014,Henry Josey,Henry,Josey,RB,5,8,68,194,0,0,4.43,0,0,4.13,7.07,34.5,118,20,0,Missouri,0,0,0,0,5.1,,
2014,Lamarcus Joyner,Lamarcus,Joyner,CB,5,8,68,184,0,0,4.55,0,0,4.4,7.26,37.5,124,14,2,Florida St.,0,9,41,0,5.2,,
2014,Devon Kennard,Devon,Kennard,OLB,6,3,75,249,0,0,4.7,0,0,4.32,7.25,30,113,23,6,USC,0,14,174,0,5.1,,
2014,Zachariah Kerr,Zachariah,Kerr,NT,6,1,73,326,0,0,5.08,0,0,0,7.93,28.5,99,28,0,Delaware,0,0,0,0,5.1,,
2014,Christian Kirksey,Christian,Kirksey,OLB,6,2,74,233,0,0,0,0,0,0,0,32,122,16,3,Iowa,0,7,71,0,5.2,,
2014,Cyrus Kouandjio,Cyrus,Kouandjio,OT,6,7,79,322,0,0,5.59,0,0,4.84,7.71,27.5,96,21,2,Alabama,0,12,44,0,5.8,,
2014,Kenny Ladler,Kenny,Ladler,FS,6,0,72,207,0,0,4.7,0,0,0,0,36.5,127,24,0,Vanderbilt,0,0,0,0,5,,
2014,Jarvis Landry,Jarvis,Landry,WR,5,11,71,205,0,0,4.77,0,0,0,0,28.5,110,12,2,LSU,0,31,63,0,5.6,,
2014,Tyler Larsen,Tyler,Larsen,C,6,4,76,313,0,0,0,0,0,4.7,8.22,23.5,102,36,0,Utah St.,0,0,0,0,5.2,,
2014,Cody Latimer,Cody,Latimer,WR,6,2,74,215,0,0,0,0,0,0,0,0,0,23,2,Indiana,0,24,56,0,5.2,,
2014,Demarcus Lawrence,Demarcus,Lawrence,DE,6,3,75,251,0,0,4.8,0,0,0,7.46,34.5,113,20,2,Boise St.,0,2,34,0,6.1,,
2014,Nevin Lawson,Nevin,Lawson,CB,5,9,69,190,0,0,4.48,0,0,4.4,7.12,33,120,16,5,Utah St.,0,5,133,0,4.8,,
2014,Marqise Lee,Marqise,Lee,WR,6,0,72,192,0,0,4.52,0,0,4.01,0,38,127,0,2,USC,0,7,39,0,6.2,,
2014,Charles Leno Jr.,Charles,Leno Jr.,OT,6,4,76,303,0,0,0,0,0,4.4,7.57,29,108,21,8,Boise St.,0,22,246,0,5.2,,
2014,A.C. Leonard,A.C.,Leonard,TE,6,2,74,252,0,0,4.5,0,0,0,0,34,128,20,0,Tennessee St.,0,0,0,0,5,,
2014,Richie Leone,Richie,Leone,P,6,3,75,211,0,0,0,0,0,0,0,0,0,0,0,Houston,0,0,0,0,5,,
2014,Taylor Lewan,Taylor,Lewan,OT,6,7,79,309,0,0,4.87,0,0,4.49,7.39,30.5,117,29,1,Michigan,0,11,11,0,6.2,,
2014,Isaiah Lewis,Isaiah,Lewis,SS,5,10,70,211,0,0,4.6,0,0,4.47,7.05,36.5,122,15,0,Michigan St.,0,0,0,0,5.2,,
2014,Brandon Linder,Brandon,Linder,OG,6,6,78,311,0,0,5.35,0,0,0,0,26.5,100,30,3,Miami,0,29,93,0,5.3,,
2014,Corey Linsley,Corey,Linsley,C,6,3,75,296,0,0,0,0,0,0,0,27,0,36,6,Ohio St.,0,1,161,0,5.1,,
2014,Boseko Lokombo,Boseko,Lokombo,OLB,6,2,74,225,0,0,4.66,0,0,4.3,7.15,0,122,0,0,Oregon,0,0,0,0,5.1,,
2014,Spencer Long,Spencer,Long,OG,6,5,77,320,0,0,0,0,0,0,0,0,0,0,3,Nebraska,0,14,78,0,5.3,,
2014,Craig Loston,Craig,Loston,SS,5,11,71,217,0,0,4.65,0,0,4.35,7.15,32.5,119,12,0,LSU,0,0,0,0,5.6,,
2014,Luke Lucas,Luke,Lucas,OT,6,8,80,316,0,0,0,0,0,0,0,0,0,0,0,Kansas St.,0,0,0,0,5.2,,
2014,Marcus Lucas,Marcus,Lucas,WR,6,4,76,218,0,0,4.6,0,0,4.25,7.07,36,124,20,0,Missouri,0,0,0,0,5.1,,
2014,Colt Lyerla,Colt,Lyerla,TE,6,4,76,242,0,0,4.61,0,0,0,0,39,128,15,0,Oregon,0,0,0,0,5.3,,
2014,Aaron  Lynch,Aaron ,Lynch,DE,6,5,77,249,0,0,0,0,0,0,0,0,0,18,5,South Florida,0,22,150,0,5.2,,
2014,Arthur Lynch,Arthur,Lynch,TE,6,5,77,258,0,0,4.82,0,0,4.35,7.38,29.5,116,28,5,Georgia,0,27,155,0,5.1,,
2014,Jordan Lynch,Jordan,Lynch,QB,6,0,72,217,0,0,4.76,0,0,4.2,6.55,29.5,109,0,0,Northern Illinois,0,0,0,0,5,,
2014,Khalil Mack,Khalil,Mack,OLB,6,3,75,251,0,0,4.65,0,0,4.18,7.08,40,128,23,1,Buffalo,0,5,5,0,6.7,,
2014,Cody Mandell,Cody,Mandell,P,6,2,74,216,0,0,4.89,0,0,0,0,27,0,0,0,Alabama,0,0,0,0,5.1,,
2014,Eathyn Manumaleuna,Eathyn,Manumaleuna,DE,6,2,74,296,0,0,5.16,0,0,0,7.78,28,101,29,0,BYU,0,0,0,0,5.2,,
2014,Johnny Manziel,Johnny,Manziel,QB,6,0,72,207,0,0,4.68,0,0,4.03,6.75,31.5,113,0,1,Texas A&M,0,22,22,0,5.9,,
2014,Cassius Marsh,Cassius,Marsh,DE,6,4,76,252,0,0,4.89,0,0,0,7.08,32,108,14,4,UCLA,0,12,108,0,5.4,,
2014,Kareem Martin,Kareem,Martin,DE,6,6,78,272,0,0,4.72,0,0,0,7.2,35.5,129,22,3,North Carolina,0,20,84,0,5.3,,
2014,Marcus Martin,Marcus,Martin,C,6,3,75,320,0,0,0,0,0,0,0,0,0,23,3,USC,0,6,70,0,5.5,,
2014,Zack Martin,Zack,Martin,OT,6,4,76,308,0,0,0,0,0,4.59,7.65,28,106,29,1,Notre Dame,0,16,16,0,6,,
2014,Tre Mason,Tre,Mason,RB,5,8,68,207,0,0,4.5,0,0,4.15,0,38.5,126,0,3,Auburn,0,11,75,0,5.8,,
2014,Jeff Mathews,Jeff,Mathews,QB,6,4,76,223,0,0,5.26,0,0,4.36,7.14,25.5,105,0,0,Cornell,0,0,0,0,5.2,,
2014,Jake  Matthews,Jake ,Matthews,OT,6,5,77,308,0,0,5.07,0,0,4.47,7.34,30.5,105,24,1,Texas A&M,0,6,6,0,6.7,,
2014,Jordan Matthews,Jordan,Matthews,WR,6,3,75,212,0,0,4.46,0,0,4.18,6.95,35.5,120,21,2,Vanderbilt,0,10,42,0,5.6,,
2014,Josh Mauro,Josh,Mauro,DE,6,6,78,271,0,0,5.21,0,0,0,7.43,32,116,21,0,Stanford,0,0,0,0,5.2,,
2014,AJ McCarron,AJ,McCarron,QB,6,3,75,220,0,0,4.94,0,0,4.34,7.18,28,99,0,6,Alabama,0,4,164,0,5.6,,
2014,Daniel McCullers,Daniel,McCullers,DT,6,7,79,352,0,0,0,0,0,0,0,20.5,97,27,7,Tennessee,0,23,215,0,5.6,,
2014,Dexter McDougle,Dexter,McDougle,CB,5,10,70,196,0,0,0,0,0,0,0,0,0,0,3,Maryland,0,16,80,0,5.1,,
2014,Keith McGill,Keith,McGill,CB,6,3,75,211,0,0,4.51,0,0,4.18,7.29,39,129,0,4,Utah,0,20,116,0,5.4,,
